"Klucz","KluczOpakJedn","IdCechy","Wartosc","NrWersji","IdSesji"
"12938","12025","105","A2770728","1","2973"
"12939","12025","103","","1","2973"
"12940","12025","104","A2770727","1","2973"
"12941","12024","105","A2770726","1","2973"
"12942","12024","103","","1","2973"
"12943","12024","104","A2770725","1","2973"
"12944","12023","105","A2770724","1","2973"
"12945","12023","103","","1","2973"
"12946","12023","104","A2770723","1","2973"
"12947","12022","105","A2770722","1","2973"
"12948","12022","103","","1","2973"
"12949","12022","104","A2770721","1","2973"
"12950","12021","105","A2770676","1","2973"
"12951","12021","103","","1","2973"
"12952","12021","104","A2770675","1","2973"
"12953","12020","105","A2770674","1","2973"
"12954","12020","103","","1","2973"
"12955","12020","104","A2770673","1","2973"
"12956","12019","105","A2770672","1","2973"
"12957","12019","103","","1","2973"
"12958","12019","104","A2770671","1","2973"
"12959","12018","105","A2770670","1","2973"
"12960","12018","103","","1","2973"
"12961","12018","104","A2770669","1","2973"
"12962","12017","105","A2770668","1","2973"
"12963","12017","103","","1","2973"
"12964","12017","104","A2770667","1","2973"
"12965","12016","105","A2770666","1","2973"
"12966","12016","103","","1","2973"
"12967","12016","104","A2770665","1","2973"
"12968","12015","105","A2770664","1","2973"
"12969","12015","103","","1","2973"
"12970","12015","104","A2770663","1","2973"
"12971","12014","105","A2770662","1","2973"
"12972","12014","103","","1","2973"
"12973","12014","104","A2770661","1","2973"
"12974","12013","105","A2770660","1","2973"
"12975","12013","103","","1","2973"
"12976","12013","104","A2770659","1","2973"
"12977","12012","105","A2770658","1","2973"
"12978","12012","103","","1","2973"
"12979","12012","104","A2770657","1","2973"
"12980","12011","105","A2770656","1","2973"
"12981","12011","103","","1","2973"
"12982","12011","104","A2770655","1","2973"
"12983","12010","105","A2770654","1","2973"
"12984","12010","103","","1","2973"
"12985","12010","104","A2770653","1","2973"
"12986","12009","105","A2770652","1","2973"
"12987","12009","103","","1","2973"
"12988","12009","104","A2770651","1","2973"
"12989","12008","105","A2770650","1","2973"
"12990","12008","103","","1","2973"
"12991","12008","104","A2770649","1","2973"
"12992","12007","105","A2770648","1","2973"
"12993","12007","103","","1","2973"
"12994","12007","104","A2770647","1","2973"
"12995","12006","105","A2770646","1","2973"
"12996","12006","103","","1","2973"
"12997","12006","104","A2770645","1","2973"
"12998","12005","105","A2770644","1","2973"
"12999","12005","103","","1","2973"
"13000","12005","104","A2770643","1","2973"
"13001","12004","105","A2770642","1","2973"
"13002","12004","103","","1","2973"
"13003","12004","104","A2770641","1","2973"
"13004","12003","105","A2770640","1","2973"
"13005","12003","103","","1","2973"
"13006","12003","104","A2770639","1","2973"
"13007","12002","105","A2770638","1","2973"
"13008","12002","103","","1","2973"
"13009","12002","104","A2770637","1","2973"
"13010","12001","105","A2770636","1","2973"
"13011","12001","103","","1","2973"
"13012","12001","104","A2770635","1","2973"
"13013","12000","105","A2770634","1","2973"
"13014","12000","103","","1","2973"
"13015","12000","104","A2770633","1","2973"
"13016","11999","105","A2770632","1","2973"
"13017","11999","103","","1","2973"
"13018","11999","104","A2770631","1","2973"
"13019","11998","105","A2770630","1","2973"
"13020","11998","103","","1","2973"
"13021","11998","104","A2770629","1","2973"
"13022","11997","105","A2770628","1","2973"
"13023","11997","103","","1","2973"
"13024","11997","104","A2770627","1","2973"
"13025","11996","105","A2770626","1","2973"
"13026","11996","103","","1","2973"
"13027","11996","104","A2770625","1","2973"
"13028","11995","105","A2770624","1","2973"
"13029","11995","103","","1","2973"
"13030","11995","104","A2770623","1","2973"
"13031","11994","105","A2770622","1","2973"
"13032","11994","103","","1","2973"
"13033","11994","104","A2770621","1","2973"
"13034","11993","105","A2770620","1","2973"
"13035","11993","103","","1","2973"
"13036","11993","104","A2770619","1","2973"
"13037","11992","105","A2770618","1","2973"
"13038","11992","103","","1","2973"
"13039","11992","104","A2770617","1","2973"
"13040","11991","105","A2770614","1","2973"
"13041","11991","103","","1","2973"
"13042","11991","104","A2770613","1","2973"
"13043","11990","105","A2770616","1","2973"
"13044","11990","103","","1","2973"
"13045","11990","104","A2770615","1","2973"
"13046","11989","105","A2770610","1","2973"
"13047","11989","103","","1","2973"
"13048","11989","104","A2770609","1","2973"
"13049","11988","105","A2770608","1","2973"
"13050","11988","103","","1","2973"
"13051","11988","104","A2770607","1","2973"
"13052","11987","105","A2770606","1","2973"
"13053","11987","103","","1","2973"
"13054","11987","104","A2770605","1","2973"
"13055","11986","105","A2770604","1","2973"
"13056","11986","103","","1","2973"
"13057","11986","104","A2770603","1","2973"
"13058","11985","105","A2770602","1","2973"
"13059","11985","103","","1","2973"
"13060","11985","104","A2770601","1","2973"
"13061","11984","105","A2770600","1","2973"
"13062","11984","103","","1","2973"
"13063","11984","104","A2770599","1","2973"
"13064","11983","105","A2770598","1","2973"
"13065","11983","103","","1","2973"
"13066","11983","104","A2770597","1","2973"
"13411","9799","107","RK Warszawa  ul. Jana Pawła VII-IX","1","2995"
"13412","9799","106","","1","2995"
"13443","9816","107","RK Warszawa ul. Myśliborska VIII-XII 2012","1","2995"
"13444","9816","106","","1","2995"
"13501","9845","107","RK Warszawa Marriott VI-VII 2012","1","2995"
"13073","11982","105","A2770596","1","2973"
"13074","11982","103","","1","2973"
"13075","11982","104","A2770595","1","2973"
"13076","11981","105","A2770594","1","2973"
"13077","11981","103","","1","2973"
"13078","11981","104","A2770593","1","2973"
"13079","11980","105","A2770400","1","2973"
"13080","11980","103","","1","2973"
"13081","11980","104","A2770399","1","2973"
"13082","11706","105","A2769854","1","2973"
"13083","11706","103","","1","2973"
"13084","11706","104","A2769853","1","2973"
"13085","11705","105","A2769852","1","2973"
"13086","11705","103","","1","2973"
"13087","11705","104","A2769851","1","2973"
"13088","11704","105","A2769848","1","2973"
"13089","11704","103","","1","2973"
"13090","11704","104","A2769847","1","2973"
"13091","11703","105","A2769846","1","2973"
"13092","11703","103","","1","2973"
"13093","11703","104","A2769845","1","2973"
"13094","11702","105","A2769844","1","2973"
"13095","11702","103","","1","2973"
"13096","11702","104","A2769843","1","2973"
"13097","11701","105","A2769842","1","2973"
"13098","11701","103","","1","2973"
"13099","11701","104","A2769841","1","2973"
"13100","11700","105","A2766800","1","2973"
"13101","11700","103","","1","2973"
"13102","11700","104","A2766799","1","2973"
"13103","11699","105","A2766798","1","2973"
"13104","11699","103","","1","2973"
"13105","11699","104","A2766797","1","2973"
"13106","11698","105","A2766794","1","2973"
"13107","11698","103","","1","2973"
"13108","11698","104","A2766793","1","2973"
"13109","11697","105","A2766796","1","2973"
"13110","11697","103","","1","2973"
"13111","11697","104","A2766795","1","2973"
"13112","11696","105","A2766792","1","2973"
"13113","11696","103","","1","2973"
"13114","11696","104","A2766791","1","2973"
"13115","11695","105","A2766790","1","2973"
"13116","11695","103","","1","2973"
"13117","11695","104","A2766789","1","2973"
"13118","11694","105","A2766786","1","2973"
"13119","11694","103","","1","2973"
"13120","11694","104","A2766785","1","2973"
"13121","11693","105","A2766784","1","2973"
"13122","11693","103","","1","2973"
"13123","11693","104","A2766783","1","2973"
"13124","11692","105","A2766780","1","2973"
"13125","11692","103","","1","2973"
"13126","11692","104","A2766779","1","2973"
"13127","11691","105","A2766776","1","2973"
"13128","11691","103","","1","2973"
"13129","11691","104","A2766775","1","2973"
"13130","11690","105","A2766770","1","2973"
"13131","11690","103","","1","2973"
"13132","11690","104","A2766769","1","2973"
"13133","11689","105","A2766768","1","2973"
"13134","11689","103","","1","2973"
"13135","11689","104","A2766767","1","2973"
"13136","11688","105","A2766764","1","2973"
"13137","11688","103","","1","2973"
"13138","11688","104","A2766763","1","2973"
"13139","11687","105","A2766760","1","2973"
"13140","11687","103","","1","2973"
"13141","11687","104","A2766759","1","2973"
"13142","11686","105","A2766756","1","2973"
"13143","11686","103","","1","2973"
"13144","11686","104","A2766755","1","2973"
"13145","11684","105","A2766748","1","2973"
"13146","11684","103","","1","2973"
"13147","11684","104","A2766747","1","2973"
"13148","11683","105","A2766744","1","2973"
"13149","11683","103","","1","2973"
"13150","11683","104","A2766743","1","2973"
"13151","11682","105","A2766740","1","2973"
"13152","11682","103","","1","2973"
"13153","11682","104","A2766739","1","2973"
"13154","11681","105","A2766738","1","2973"
"13155","11681","103","","1","2973"
"13156","11681","104","A2766737","1","2973"
"13157","11680","105","A2766728","1","2973"
"13158","11680","103","","1","2973"
"13159","11680","104","A2766727","1","2973"
"13160","11979","105","A2769250","1","2973"
"13161","11979","103","","1","2973"
"13162","11979","104","A2769429","1","2973"
"13163","11167","105","A2770370","1","2973"
"13164","11167","103","","1","2973"
"13165","11167","104","A2770369","1","2973"
"13166","11715","105","A2766816","1","2973"
"13167","11715","103","","1","2973"
"13168","11715","104","A2766815","1","2973"
"13169","11716","105","A2766826","1","2973"
"13170","11716","103","","1","2973"
"13171","11716","104","A2766825","1","2973"
"13172","11709","105","A2766824","1","2973"
"13173","11709","103","","1","2973"
"13174","11709","104","A2766823","1","2973"
"13175","11708","105","A2766820","1","2973"
"13176","11708","103","","1","2973"
"13177","11708","104","A2766819","1","2973"
"13178","11978","105","A2766830","1","2973"
"13179","11978","103","","1","2973"
"13180","11978","104","A2766829","1","2973"
"13181","11685","105","A2766750","1","2973"
"13182","11685","103","","1","2973"
"13183","11685","104","A2766749","1","2973"
"13184","11717","105","A2769254","1","2973"
"13185","11717","103","","1","2973"
"13186","11717","104","A2769253","1","2973"
"13187","11712","105","A2766812","1","2973"
"13188","11712","103","","1","2973"
"13189","11712","104","A2766811","1","2973"
"13190","11302","105","A2769256","1","2973"
"13191","11302","103","","1","2973"
"13192","11302","104","A2769255","1","2973"
"13193","11711","105","A2766802","1","2973"
"13194","11711","103","","1","2973"
"13195","11711","104","A2766801","1","2973"
"13196","11707","105","A2766808","1","2973"
"13197","11707","103","","1","2973"
"13198","11707","104","A2766807","1","2973"
"13199","11080","105","A2770694","1","2973"
"13200","11080","103","","1","2973"
"13201","11080","104","A2770693","1","2973"
"13202","11295","105","A2769258","1","2973"
"13203","11295","103","","1","2973"
"13204","11295","104","A2769257","1","2973"
"13205","11176","105","A2770388","1","2973"
"13206","11176","103","","1","2973"
"13207","11176","104","A2770387","1","2973"
"13208","11136","105","A2771742","1","2973"
"13209","11136","103","","1","2973"
"13210","11136","104","A2771741","1","2973"
"13211","11134","105","A2771740","1","2973"
"13212","11134","103","","1","2973"
"13213","11134","104","A2771739","1","2973"
"13214","11133","105","A2771738","1","2973"
"13215","11133","103","","1","2973"
"13216","11133","104","A2771737","1","2973"
"13217","11132","105","A2771736","1","2973"
"13218","11132","103","","1","2973"
"13219","11132","104","A2771735","1","2973"
"13220","11131","105","A2771734","1","2973"
"13221","11131","103","","1","2973"
"13222","11131","104","A2771733","1","2973"
"13223","11130","105","A2771732","1","2973"
"13224","11130","103","","1","2973"
"13225","11130","104","A2771731","1","2973"
"13226","11129","105","A2771730","1","2973"
"13227","11129","103","","1","2973"
"13228","11129","104","A2771729","1","2973"
"13229","11326","105","A2769856","1","2973"
"13230","11326","103","","1","2973"
"13231","11326","104","A2769855","1","2973"
"13232","11325","105","A2769858","1","2973"
"13233","11325","103","","1","2973"
"13234","11325","104","A2769857","1","2973"
"13235","11324","105","A2769860","1","2973"
"13236","11324","103","","1","2973"
"13237","11324","104","A2769859","1","2973"
"13238","11323","105","A2769862","1","2973"
"13239","11323","103","","1","2973"
"13240","11323","104","A2769861","1","2973"
"13241","11322","105","A2769864","1","2973"
"13242","11322","103","","1","2973"
"13243","11322","104","A2769863","1","2973"
"13244","11321","105","A2769866","1","2973"
"13245","11321","103","","1","2973"
"13246","11321","104","A2769865","1","2973"
"13247","11320","105","A2769868","1","2973"
"13248","11320","103","","1","2973"
"13249","11320","104","A2769867","1","2973"
"13250","11319","105","A2769870","1","2973"
"13251","11319","103","","1","2973"
"13252","11319","104","A2769869","1","2973"
"13253","11318","105","A2769872","1","2973"
"13254","11318","103","","1","2973"
"13255","11318","104","A2769871","1","2973"
"13256","11317","105","A2769874","1","2973"
"13257","11317","103","","1","2973"
"13258","11317","104","A2769873","1","2973"
"13259","11316","105","A2769876","1","2973"
"13260","11316","103","","1","2973"
"13261","11316","104","A2769875","1","2973"
"13262","11315","105","A2769878","1","2973"
"13263","11315","103","","1","2973"
"13264","11315","104","A2769877","1","2973"
"13265","11314","105","A2769880","1","2973"
"13266","11314","103","","1","2973"
"13267","11314","104","A2769879","1","2973"
"13268","11313","105","A2769882","1","2973"
"13269","11313","103","","1","2973"
"13270","11313","104","A2769881","1","2973"
"13271","11312","105","A2769884","1","2973"
"13272","11312","103","","1","2973"
"13273","11312","104","A2769883","1","2973"
"13274","11311","105","A2769886","1","2973"
"13275","11311","103","","1","2973"
"13276","11311","104","A2769885","1","2973"
"13277","11310","105","A2769888","1","2973"
"13278","11310","103","","1","2973"
"13279","11310","104","A2769887","1","2973"
"13280","11309","105","A2769890","1","2973"
"13281","11309","103","","1","2973"
